record_id,pmid,doi,title,year,source_database,screening_round,decision,reason_code,confidence,reviewer,conflict_status,fulltext_status,citation_scope,notes
PNCS-EX-7402,17211144,10.1203/01.pdr.0000249980.95264.dd,Reduced life expectancy in rats after neonatal dexamethasone treatment.,2007,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7403,16088204,10.1159/000087324,Lack of adult-type salivary cortisol circadian rhythm in hospitalized preterm infants.,2005,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7404,29314170,10.1111/cen.13548,Pulsatility of glucocorticoid hormones in pregnancy: Changes with gestation and obesity.,2018,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7405,21467193,10.1210/en.2010-1460,"Aldosterone postnatally, but not at birth, is required for optimal induction of renal mineralocorticoid receptor expression and sodium reabsorption.",2011,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7406,30413314,10.1016/j.jpeds.2018.10.018,Neonatal Lung Disease Associated with TBX4 Mutations.,2019,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7407,33661919,10.1371/journal.pcbi.1008786,Physiologically based pharmacokinetic/pharmacodynamic model for the prediction of morphine brain disposition and analgesia in adults and children.,2021,MED,title_abstract,exclude,wrong_population_adult,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7408,28344923,10.1007/s40495-016-0078-6,Impact of Drug Treatment at Neonatal Ages on Variability of Drug Metabolism and Drug-drug Interactions in Adult Life.,2017,MED,title_abstract,exclude,wrong_population_adult,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7409,28723784,10.1097/md.0000000000007561,"Thrombocytopenia in pregnancy with different diagnoses: Differential clinical features, treatments, and outcomes.",2017,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7410,28751863,10.3389/fphys.2017.00486,Bone Morphogenetic Protein 9 Protects against Neonatal Hyperoxia-Induced Impairment of Alveolarization and Pulmonary Inflammation.,2017,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7411,25849984,10.1038/tp.2015.32,Maternal depression is associated with DNA methylation changes in cord blood T lymphocytes and adult hippocampi.,2015,MED,title_abstract,exclude,wrong_population_adult,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7412,11320044,10.1136/fn.84.3.f177,Randomised controlled study of oral erythromycin for treatment of gastrointestinal dysmotility in preterm infants.,2001,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7413,34222146,10.3389/fped.2021.676296,Emergent Pneumonia in Children.,2021,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7414,23626548,10.1159/000350564,Cyclosporine in the management of impetigo herpetiformis: a case report and review of the literature.,2013,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7415,18456075,10.1016/j.clp.2008.03.006,Elective cesarean section: its impact on neonatal respiratory outcome.,2008,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7416,30015009,10.1016/j.psyneuen.2018.07.008,Maternal parity and perinatal cortisol adaptation: The role of pregnancy-specific distress and implications for postpartum mood.,2018,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7417,18784838,10.1371/journal.pone.0003188,Matrix metalloproteinase gene polymorphisms and bronchopulmonary dysplasia: identification of MMP16 as a new player in lung development.,2008,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7418,32927180,10.1016/j.psyneuen.2020.104848,Psychological stress and cortisol during pregnancy: An ecological momentary assessment (EMA)-Based within- and between-person analysis.,2020,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7419,26198867,10.1007/s12079-015-0299-1,Interdependent TTF1 - ErbB4 interactions are critical for surfactant protein-B homeostasis in primary mouse lung alveolar type II cells.,2015,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7420,24315508,10.1016/j.jpeds.2013.10.063,Maternal body-mass index and cord blood circulating endothelial colony-forming cells.,2014,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7421,25826778,10.1002/uog.14860,Diagnostic accuracy of placental growth factor and ultrasound parameters to predict the small-for-gestational-age infant in women presenting with reduced symphysis-fundus height.,2015,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7422,18726837,10.1055/s-0028-1085070,A case-control comparison of the effectiveness of betamethasone to prevent neonatal morbidity and mortality in preterm twin and singleton pregnancies.,2008,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7423,18079273,10.1152/japplphysiol.00951.2007,Long-term cardiovascular effects of neonatal dexamethasone treatment: hemodynamic follow-up by left ventricular pressure-volume loops in rats.,2008,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7424,21490744,10.1155/2010/789748,Antenatal steroid therapy for fetal lung maturation and the subsequent risk of childhood asthma: a longitudinal analysis.,2010,MED,title_abstract,exclude,wrong_intervention_antenatal,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7425,32583849,10.1210/clinem/dgaa390,Nonsurgical Management of Oligozoospermia.,2020,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7426,16309788,10.1016/j.peptides.2005.10.002,Elevated maternal cortisol early in pregnancy predicts third trimester levels of placental corticotropin releasing hormone (CRH): priming the placental clock.,2006,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7427,26727248,10.1111/bcp.12878,Development of a physiologically based pharmacokinetic model of actinomycin D in children with cancer.,2016,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7428,34829987,10.3390/ijms222212107,Alveologenesis: What Governs Secondary Septa Formation.,2021,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7429,37008052,10.14336/ad.2022.0817,The Role of Bile Acids in Cardiovascular Diseases: from Mechanisms to Clinical Implications.,2023,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7430,25971310,10.1186/1471-2253-15-6,Effects of low-flow sevoflurane anesthesia on renal function in low birth weight infants.,2015,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7431,23667161,10.1136/bmjopen-2012-002326,"Quality of newborn care: a health facility assessment in rural Ghana using survey, vignette and surveillance data.",2013,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7432,23661846,,Idiopathic spontaneous haemoperitoneum in the third trimester of pregnancy.,2012,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7433,22832534,10.1152/ajpregu.00658.2011,Impact of maternal dexamethasone on coronary PGE(2) production and prostaglandin-dependent coronary reactivity.,2012,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7434,30464231,10.1038/s41366-018-0249-0,Maternal corticotropin-releasing hormone is associated with LEP DNA methylation at birth and in childhood: an epigenome-wide study in Project Viva.,2019,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7435,33127986,10.1038/s41598-020-75652-y,Whole transcriptome analysis of adrenal glands from prenatal glucocorticoid programmed hypertensive rodents.,2020,MED,title_abstract,exclude,wrong_intervention_antenatal,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7436,23972293,10.1016/j.earlhumdev.2013.07.016,Viral bronchiolitis in children: a common condition with few therapeutic options.,2013,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7437,30275087,10.1128/aac.01462-18,Pentoxifylline Alone or in Combination with Gentamicin or Vancomycin Inhibits Live Microbe-Induced Proinflammatory Cytokine Production in Human Cord Blood and Cord Blood Monocytes <i>In Vitro</i>.,2018,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7438,27030287,10.1038/jhh.2016.17,eNOS/iNOS and endoplasmic reticulum stress-induced apoptosis in the placentas of patients with preeclampsia.,2017,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7439,26374831,10.1369/0022155415603768,Expression of Carcinoembryonic Cell Adhesion Molecule 6 and Alveolar Epithelial Cell Markers in Lungs of Human Infants with Chronic Lung Disease.,2015,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7440,21537432,10.4239/wjd.v1.i3.89,Mechanisms of developmental programming of the metabolic syndrome and related disorders.,2010,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7441,27907172,10.1371/journal.pone.0167593,Neuroendocrine Inflammatory Responses in Overweight/Obese Infants.,2016,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7442,27313995,10.3389/fped.2016.00055,Biomarkers in Pediatric ARDS: Future Directions.,2016,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7443,20160447,10.1159/000284949,"Interrelationship of cytokines, hypothalamic-pituitary-adrenal axis hormones, and psychosocial variables in the prediction of preterm birth.",2010,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7444,28888992,10.1016/j.psyneuen.2017.09.004,Associations between biological markers of prenatal stress and infant negative emotionality are specific to sex.,2017,MED,title_abstract,exclude,wrong_intervention_antenatal,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7445,30594464,10.1016/j.immuni.2018.11.003,Age-Related Loss of Innate Immune Antimicrobial Function of Dermal Fat Is Mediated by Transforming Growth Factor Beta.,2019,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7446,23087051,10.1165/rcmb.2012-0229oc,Retinoic acid rescues alveolar hypoplasia in the calorie-restricted developing rat lung.,2013,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7447,18060946,10.1016/j.ajog.2007.05.024,"Comparison of progesterone and glucocorticoid receptor binding and stimulation of gene expression by progesterone, 17-alpha hydroxyprogesterone caproate, and related progestins.",2007,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7448,22403605,10.1371/journal.pone.0028343,Fetal outcomes in pregnancies complicated by intrahepatic cholestasis of pregnancy in a Northern California cohort.,2012,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7449,25834575,10.1155/2015/565732,Comparative investigation of human amniotic epithelial cells and mesenchymal stem cells for application in bone tissue engineering.,2015,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7450,28993767,10.3389/fimmu.2017.01146,Genomic Programming of Human Neonatal Dendritic Cells in Congenital Systemic and &lt;i&gt;In Vitro&lt;/i&gt; Cytomegalovirus Infection Reveal Plastic and Robust Immune Pathway Biology Responses.,2017,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7451,17485820,10.1155/2007/63624,Pneumococcal meningitis during pregnancy: a case report and review of literature.,2009,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7452,24249480,10.1002/pbc.24855,Patient and hospital factors associated with induction mortality in acute lymphoblastic leukemia.,2014,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7453,25318052,10.3390/ijms151018484,Transcriptional regulation of programmed hypertension by melatonin: an epigenetic perspective.,2014,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7454,27403432,10.1155/2016/6264249,Turning Disaster into an Opportunity for Quality Improvement in Essential Intrapartum and Newborn Care Services in the Philippines: Pre- to Posttraining Assessments.,2016,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7455,20635575,10.3727/105221610x12717040569901,Developmental and tissue-specific regulation of hepatocyte nuclear factor 4-alpha (HNF4-alpha) isoforms in rodents.,2010,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7456,12646715,10.1203/01.pdr.0000066621.11877.33,"Monocyte function in preterm, term, and adult sheep.",2003,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7457,14630985,10.1203/01.pdr.0000104153.72572.f5,"A randomized, masked study of triiodothyronine plus thyroxine administration in preterm infants less than 28 weeks of gestational age: hormonal and clinical effects.",2004,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7458,22734038,10.1210/me.2012-1035,RelB/NF-κB2 regulates corticotropin-releasing hormone in the human placenta.,2012,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7459,16263996,10.1542/peds.2004-2440,Salivary cortisol and mood and pain profiles during skin-to-skin care for an unselected group of mothers and infants in neonatal intensive care.,2005,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7460,31464598,10.1186/s12884-019-2442-0,"Surgical site infection and associated factors among women underwent cesarean delivery in Debretabor General Hospital, Northwest Ethiopia: hospital based cross sectional study.",2019,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7461,32615579,10.1038/s41390-020-1044-x,Developmental effects on sleep-wake patterns in infants receiving a cow's milk-based infant formula with an added prebiotic blend: a Randomized Controlled Trial.,2021,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7462,29138637,10.1155/2017/4576327,Regulation of Osteogenic Differentiation of Placental-Derived Mesenchymal Stem Cells by Insulin-Like Growth Factors and Low Oxygen Tension.,2017,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7463,26452316,10.1053/j.semperi.2015.08.003,Pharmacokinetics of drugs in pregnancy.,2015,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7464,28196537,10.1186/s12881-017-0376-9,Characterization of a novel disease-causing mutation in exon 1 of SH2D1A gene through amplicon sequencing: a case report on HLH.,2017,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7465,34078441,10.1186/s13052-021-01066-9,Neurological complications in pediatric patients with SARS-CoV-2 infection: a systematic review of the literature.,2021,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7466,26241064,10.1210/en.2015-1227,Sex-Specific Placental Responses in Fetal Development.,2015,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7467,24369133,10.4103/1008-682x.122199,Similar causes of various reproductive disorders in early life.,2014,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7468,29625013,10.1165/rcmb.2017-0442ma,Successful Establishment of Primary Type II Alveolar Epithelium with 3D Organotypic Coculture.,2018,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7469,17437227,10.1080/14767050601152845,Gestational age at initiation of 17-hydroxyprogesterone caproate (17P) and recurrent preterm delivery.,2007,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7470,34868042,10.3389/fimmu.2021.775168,"COVID-19, Pre-Eclampsia, and Complement System.",2021,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7471,20872047,10.1007/s10654-010-9510-0,Early influences on cardiovascular and renal development.,2010,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7472,19942083,10.1016/j.mehy.2009.06.017,"Vaginal and oral microbes, host genotype and preterm birth.",2009,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7473,26390820,10.1186/1471-2393-15-s2-s1,Scaling up quality care for mothers and newborns around the time of birth: an overview of methods and analyses of intervention-specific bottlenecks and solutions.,2015,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7474,26432905,10.1530/joe-15-0309,Endocrine and other physiologic modulators of perinatal cardiomyocyte endowment.,2016,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7475,17338491,,Reduce stress: a stress reduction project for pregnant black women.,2006,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7476,29580145,10.1080/15384047.2018.1450118,Ovarian dysgerminoma in pregnancy: A case report and literature review.,2018,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7477,30700816,10.1038/s41386-019-0319-6,"Methylation of the FKBP5 gene in association with FKBP5 genotypes, childhood maltreatment and depression.",2019,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7478,31408957,10.3390/nu11081872,Molecular Insight into the Interaction between Epigenetics and Leptin in Metabolic Disorders.,2019,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7479,24478517,10.1128/jcm.02990-13,Brain abscess caused by Ureaplasma urealyticum in an adult patient.,2014,MED,title_abstract,exclude,wrong_population_adult,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7480,22967833,10.1016/j.ajog.2012.08.015,Pharmacology and placental transport of 17-hydroxyprogesterone caproate in singleton gestation.,2012,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7481,32871690,10.1016/j.jad.2020.07.053,Association of maternal depression and home adversities with infant hypothalamic-pituitary-adrenal (HPA) axis biomarkers in rural Pakistan.,2020,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7482,25886523,10.1186/s12888-015-0428-7,Association of decreased serum brain-derived neurotrophic factor (BDNF) concentrations in early pregnancy with antepartum depression.,2015,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7483,17535422,10.1186/1750-1172-2-26,Intrahepatic cholestasis of pregnancy.,2007,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7484,20727442,10.1016/j.jpeds.2010.04.038,Vasopressin for refractory hypotension in extremely low birth weight infants.,2010,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7485,20097724,10.1124/dmd.109.029918,"Metabolism of 17alpha-hydroxyprogesterone caproate, an agent for preventing preterm birth, by fetal hepatocytes.",2010,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7486,34851727,10.1152/ajpregu.00185.2021,Sodium dichloroacetate stimulates cardiac mitochondrial metabolism and improves cardiac conduction in the ovine fetus during labor.,2022,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7487,34096417,10.1080/07853890.2021.1921253,Foetal ductus arteriosus constriction unrelated to non-steroidal anti-Inflammatory drugs: a case report and literature review.,2021,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7488,17555509,10.1111/j.1365-2265.2007.02884.x,Cortisol-cortisone ratios in small for gestational age (SGA) children without postnatal catch-up growth.,2007,MED,title_abstract,exclude,wrong_population_preclinical,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7489,26391444,10.1186/1471-2393-15-s2-s8,Count every newborn; a measurement improvement roadmap for coverage data.,2015,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7490,24531558,10.1007/s00280-014-2406-z,Pharmacokinetics of doxorubicin in pregnant women.,2014,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7491,35388457,10.1111/ane.13621,Pregnancy and neurologic complications of COVID-19: A scoping review.,2022,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7492,27733100,10.1080/13510002.2016.1239866,Oxidative stress biomarkers in pediatric sepsis: a prospective observational pilot study.,2017,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7493,34867795,10.3389/fendo.2021.752410,Roles of Nitric Oxide in the Regulation of Reproduction: A Review.,2021,MED,title_abstract,exclude,wrong_outcome_or_short_term_only,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
PNCS-EX-7494,30676172,10.1080/10253890.2018.1501019,Maternal witness to intimate partner violence during childhood and prenatal family functioning alter newborn cortisol reactivity.,2019,MED,title_abstract,exclude,wrong_intervention_antenatal,medium,Codex/AI-assisted single reviewer,none,not_sought_excluded,not_cited,angles=06_school_age_adult
